DatGeracaoConjuntoDados;IdeMdl;IdeTipMdl;DscSitLinTms;IdeLinTms;IdeSbeOri;IdeSbeDsn;NomLinTms;NumCcuLinTms;QtdTorLinTms;NumEtnLinTms;IdeOnsSbeOrigem;NomSubestacaoOrigem;NomLongoSubestacaoOrigem;SigUFSubestacaoOrigem;IdeOnsSbeDestino;NomSubestacaoDestino;NomLongoSubestacaoDestino;SigUFSubestacaoDestino;IdeObr;NumCpdCnteCutLinhaTransm;NumCpdCnteLgaLinhaTransm;IdcTipoCircuitoLinhaTransm;IdcTipoEstruturaLinhaTransm;NumCaboCondutorLinhaTransm;NumCaboParaRaioLinhaTransm;IdeCaboCondutor;IdeCaboParaRaio;NumTensaoBaseLinhaTransm
2026-04-27;41419;4;Ativa;4438;39;3332;LT 500 kV B.J.LAPA II /JAIBA BA/MG;2;;245,0000000000;BABJD;B.J.LAPA II;SUB BOM JESUS DA LAPA II   BA;BA;MGJAB;JAIBA;SUB JAIBA MG;MG;27542;;;0;;;;;;500,00
2026-04-27;41422;4;Ativa;4439;3332;4431;LT 500 kV JAIBA /BURITIZEIRO 3 MG;2;;291,0000000000;MGJAB;JAIBA;SUB JAIBA MG;MG;MGBRZ3;BURITIZEIRO 3;SUB BURITIZEIRO 3 MG;MG;27545;;;0;;;;;;500,00
2026-04-27;41440;4;Ativa;4440;3202;4479;LT 500 kV JUAZEIRO III /CAMPO FORMOSO II BA;1;;100,8700000000;BAJZT;JUAZEIRO III;SUB JUAZEIRO DA BAHIA III  BA;BA;;CAMPO FORMOSO II;SUB CAMPO FORMOSO II BA;BA;27563;;;0;;;;;;500,00
2026-04-27;41443;4;Ativa;4441;4479;4477;LT 500 kV CAMPO FORMOSO II /BARRA II BA;1;;312,1600000000;;CAMPO FORMOSO II;SUB CAMPO FORMOSO II BA;BA;BABAR;BARRA II;SE BARRA II;BA;27566;;;0;;;;;;500,00
2026-04-27;41479;4;Ativa;4442;3284;4477;LT 500 kV BURITIRAMA /BARRA II BA;1;;107,5700000000;BABRT;BURITIRAMA;BURITIRAMA;BA;BABAR;BARRA II;SE BARRA II;BA;27607;;;0;;;;;;500,00
2026-04-27;41482;4;Ativa;4443;4477;4478;LT 500 kV BARRA II /CORRENTINA BA;1;;284,7300000000;BABAR;BARRA II;SE BARRA II;BA;BACORT;CORRENTINA;SE CORRENTINA;BA;27610;;;0;;;;;;500,00
2026-04-27;41485;4;Ativa;4444;4478;3275;LT 500 kV CORRENTINA /ARINOS 2 BA/MG;1;;309,4100000000;BACORT;CORRENTINA;SE CORRENTINA;BA;MGARI2;ARINOS 2;SUB ARINOS 2;MG;27613;;;0;;;;;;500,00
2026-04-27;41488;4;Ativa;4445;92;4478;LT 500 kV RIO DAS EGUAS /CORRENTINA BA;1;590;166,4500000000;BARDE;RIO DAS EGUAS;SUB RIO DAS EGUAS    BA;BA;BACORT;CORRENTINA;SE CORRENTINA;BA;27616;3150;3150;0;1;4;2;23;1;500,00
2026-04-27;41489;4;Ativa;4446;4478;39;LT 500 kV CORRENTINA /B.J.LAPA II BA;1;590;157,2500000000;BACORT;CORRENTINA;SE CORRENTINA;BA;BABJD;B.J.LAPA II;SUB BOM JESUS DA LAPA II   BA;BA;27617;3150;3150;0;1;4;2;23;1;500,00
2026-04-27;41529;4;Ativa;4447;3109;4480;LT 230 kV LAGOA NOVA II /SIMPLICE RN;1;33;35,1000000000;RNLND;LAGOA NOVA II;SUB LAGOA NOVA II RN;RN;RNSPL;SIMPLICE;SUB SIMPLICE;RN;27666;1026;936;0;0;1;1;45;82;230,00
2026-04-27;41530;4;Ativa;4448;4480;3150;LT 230 kV SIMPLICE /ACU III RN;1;33;52,5000000000;RNSPL;SIMPLICE;SUB SIMPLICE;RN;RNACT;ACU III;SUB ACU III RN;RN;27667;1026;936;0;0;1;1;45;82;230,00
2026-04-27;41546;4;Ativa;4450;4481;3108;LT 230 kV MARANGATU /IBIAPINA II PI/CE;1;188;50,0600000000;INS-PIMRG;MARANGATU;SUB MARANGATU PI;PI;CEIBD;IBIAPINA II;SUB IBIAPINA II  CE;CE;27693;196;1575;0;2;2;2;66;41;230,00
2026-04-27;41545;4;Ativa;4449;997;4481;LT 230 kV PIRIPIRI /MARANGATU PI;1;188;36,2600000000;PIPRI;PIRIPIRI;SUB PIRIPIRI    PI;PI;INS-PIMRG;MARANGATU;SUB MARANGATU PI;PI;27694;196;1575;0;2;2;2;66;41;230,00
2026-04-27;41578;4;Ativa;4451;2920;4483;LT 345 kV ITABIRITO 2 /GERDAU O.BRANCO MG;1;183;30,9300000000;MGITB;ITABIRITO 2;SUB ITABIRITO 2 MG;MG;INS-MGGOB;GERDAU O.BRANCO;SUB GERDAU O.BRANCO;MG;27723;2160;1810;0;0;2;1;70;57;345,00
2026-04-27;41579;4;Ativa;4452;4483;3270;LT 345 kV GERDAU O.BRANCO /BARRO BRANCO MG;1;183;51,9300000000;INS-MGGOB;GERDAU O.BRANCO;SUB GERDAU O.BRANCO;MG;MGSTBB;BARRO BRANCO;SE BARRO BRANCO;MG;27724;2160;1810;0;0;2;1;70;57;345,00
2026-04-27;41586;4;Ativa;4453;926;4484;LT 230 kV BOM NOME /MAURITI II PE/CE;1;287;85,3000000000;PEBNO;BOM NOME;SUB BOM NOME    PE;PE;CEMTD;MAURITI II;SUB MAURITI II CE;CE;27731;;583;0;4;2;2;17;30;230,00
2026-04-27;41587;4;Ativa;4454;4484;153;LT 230 kV MAURITI II /MILAGRES CE;1;287;28,0000000000;CEMTD;MAURITI II;SUB MAURITI II CE;CE;CEMLG;MILAGRES;SUB MILAGRES    CE;CE;27732;;583;0;4;2;2;17;30;230,00
2026-04-27;42530;4;Ativa;4460;2918;3336;LT 500 kV PECEM II /PACATUBA CE;1;6;67,4300000000;CEPCE;PECEM II;SUB PECEM II CE;CE;CEPCT;PACATUBA;SUB PACATUBA;CE;27992;3725;2956;0;0;4;1;23;74;500,00
2026-04-27;42531;4;Ativa;4461;3336;145;LT 500 kV PACATUBA /FORTALEZA II CE;1;6;8,7000000000;CEPCT;PACATUBA;SUB PACATUBA;CE;CEFZD;FORTALEZA II;SUB FORTALEZA II     CE;CE;27993;3725;2956;0;0;4;1;23;74;500,00
2026-04-27;42604;4;Ativa;4465;4490;3397;LT 800 kV GRACA ARANHA /SILVANIA MA/GO;1;;1468,0000000000;MAGAR;GRACA ARANHA;SUB GRACA ARANHA MA;MA;GOSILN;SILVANIA;SUB SILVANIA GO;GO;28053;;;2;;;;;;800,00
2026-04-27;42605;4;Ativa;4465;4490;3397;LT 800 kV GRACA ARANHA /SILVANIA MA/GO;2;;1468,0000000000;MAGAR;GRACA ARANHA;SUB GRACA ARANHA MA;MA;GOSILN;SILVANIA;SUB SILVANIA GO;GO;28054;;;2;;;;;;800,00
2026-04-27;42622;4;Ativa;4462;3397;4432;LT 500 kV SILVANIA /NOVA PONTE 3 GO/MG;1;;330,0000000000;GOSILN;SILVANIA;SUB SILVANIA GO;GO;MGNP3;NOVA PONTE 3;SUB NOVA PONTE 3 MG;MG;28065;;;1;;;;;;500,00
2026-04-27;42625;4;Ativa;4462;3397;4432;LT 500 kV SILVANIA /NOVA PONTE 3 GO/MG;2;;330,0000000000;GOSILN;SILVANIA;SUB SILVANIA GO;GO;MGNP3;NOVA PONTE 3;SUB NOVA PONTE 3 MG;MG;28068;;;1;;;;;;500,00
2026-04-27;42638;4;Ativa;4463;4432;2435;LT 500 kV NOVA PONTE 3 /RIBEIRAO PRETO MG/SP;1;;221,0000000000;MGNP3;NOVA PONTE 3;SUB NOVA PONTE 3 MG;MG;SPRPR;RIBEIRAO PRETO;SUB RIBEIRAO PRETO SP;SP;28081;;;1;;;;;;500,00
2026-04-27;42641;4;Ativa;4463;4432;2435;LT 500 kV NOVA PONTE 3 /RIBEIRAO PRETO MG/SP;2;;221,0000000000;MGNP3;NOVA PONTE 3;SUB NOVA PONTE 3 MG;MG;SPRPR;RIBEIRAO PRETO;SUB RIBEIRAO PRETO SP;SP;28084;;;1;;;;;;500,00
2026-04-27;42673;4;Ativa;4464;3165;2532;LT 500 kV MARIMBONDO II /CAMPINAS MG/SP;1;;388,3900000000;MGMR2;MARIMBONDO II;SUB MARIMBONDO II MG;MG;SPSTCA;CAMPINAS;SUB CAMPINAS FURNAS    SP;SP;28116;;;0;;;;;;500,00
2026-04-27;42696;4;Ativa;4470;1003;4490;LT 500 kV TERESINA II /GRACA ARANHA PI/MA;1;400;192,7000000000;PITSD ;TERESINA II;SUB TERESINA II   PI;PI;MAGAR;GRACA ARANHA;SUB GRACA ARANHA MA;MA;28139;;2135;0;1;4;2;24;2;500,00
2026-04-27;42697;4;Ativa;4471;4490;330;LT 500 kV GRACA ARANHA /P.DUTRA MA;1;400;21,2000000000;MAGAR;GRACA ARANHA;SUB GRACA ARANHA MA;MA;MAPD;P.DUTRA;SUB PRESIDENTE DUTRA    MA;MA;28140;;2135;0;1;4;2;24;2;500,00
2026-04-27;42700;4;Ativa;4470;1003;4490;LT 500 kV TERESINA II /GRACA ARANHA PI/MA;2;408;192,5000000000;PITSD ;TERESINA II;SUB TERESINA II   PI;PI;MAGAR;GRACA ARANHA;SUB GRACA ARANHA MA;MA;28143;;;0;1;4;2;23;1;500,00
2026-04-27;42701;4;Ativa;4471;4490;330;LT 500 kV GRACA ARANHA /P.DUTRA MA;2;408;21,2000000000;MAGAR;GRACA ARANHA;SUB GRACA ARANHA MA;MA;MAPD;P.DUTRA;SUB PRESIDENTE DUTRA    MA;MA;28144;;;0;1;4;2;23;1;500,00
2026-04-27;42709;4;Ativa;4471;4490;330;LT 500 kV GRACA ARANHA /P.DUTRA MA;3;;18,2000000000;MAGAR;GRACA ARANHA;SUB GRACA ARANHA MA;MA;MAPD;P.DUTRA;SUB PRESIDENTE DUTRA    MA;MA;28152;;;0;;;;;;500,00
2026-04-27;42769;4;Ativa;2196;3118;1659;LT 500 kV GASPAR 2 /BLUMENAU SC;2;53;21,1600000000;SCGAS22;GASPAR 2;SUB GASPAR 2 SC;SC;SCBLU;BLUMENAU;SUB BLUMENAU    SC;SC;28253;3436;2816;0;0;4;2;23;1;500,00
2026-04-27;42770;4;Ativa;4472;3118;1027;LT 500 kV GASPAR 2 /CURITIBA SC/PR;1;355;154,7300000000;SCGAS22;GASPAR 2;SUB GASPAR 2 SC;SC;PRCBA;CURITIBA;SUB CURITIBA    PR;PR;28254;3436;2816;0;0;4;2;23;1;500,00
2026-04-27;42781;4;Ativa;4474;1659;3352;LT 230 kV BLUMENAU /JARAGUA DO SUL SC;1;72;23,8500000000;SCBLU;BLUMENAU;SUB BLUMENAU    SC;SC;SCJGSL;JARAGUA DO SUL;SUB JARAGUA DO SUL;SC;28267;2204;1802;0;0;2;2;38;42;230,00
2026-04-27;42782;4;Ativa;4475;3352;1703;LT 230 kV JARAGUA DO SUL /JOINV.NORTE SC;1;72;23,8600000000;SCJGSL;JARAGUA DO SUL;SUB JARAGUA DO SUL;SC;SCJNO;JOINV.NORTE;SUB JOINVILLE NORTE    SC;SC;28268;2204;1802;0;0;2;2;38;42;230,00
2026-04-27;42785;4;Ativa;4474;1659;3352;LT 230 kV BLUMENAU /JARAGUA DO SUL SC;2;176;71,5000000000;SCBLU;BLUMENAU;SUB BLUMENAU    SC;SC;SCJGSL;JARAGUA DO SUL;SUB JARAGUA DO SUL;SC;28271;2135;1635;0;0;2;2;38;82;230,00
2026-04-27;42786;4;Ativa;4476;3352;1704;LT 230 kV JARAGUA DO SUL /JOINVILLE SC;1;21;32,0000000000;SCJGSL;JARAGUA DO SUL;SUB JARAGUA DO SUL;SC;SCJOI;JOINVILLE;SUB JOINVILLE     SC;SC;28272;2135;1635;0;0;2;2;38;82;230,00
2026-04-27;42793;4;Ativa;4477;3137;3350;LT 525 kV CURITIBA LESTE /JOINVILLE SUL PR/SC;1;279;131,7000000000;PRCBL;CURITIBA LESTE;SUB CURITIBA LESTE PR;PR;SCJINS;JOINVILLE SUL;SUB JOINVILLE SUL;SC;28279;3215;2700;0;2;4;2;46;71;525,00
2026-04-27;42794;4;Ativa;4478;3350;1659;LT 525 kV JOINVILLE SUL /BLUMENAU SC;1;279;70,2000000000;SCJINS;JOINVILLE SUL;SUB JOINVILLE SUL;SC;SCBLU;BLUMENAU;SUB BLUMENAU    SC;SC;28280;3215;2700;0;2;4;2;46;71;525,00
2026-04-27;42817;4;Ativa;4371;617;4431;LT 345 kV PIRAPORA 2 /BURITIZEIRO 3 MG;2;240;34,1400000000;MGPIRD;PIRAPORA 2;SUB PIRAPORA 2    MG;MG;MGBRZ3;BURITIZEIRO 3;SUB BURITIZEIRO 3 MG;MG;28303;259;175;0;2;2;2;68;71;345,00
2026-04-27;42818;4;Ativa;4479;4431;685;LT 345 kV BURITIZEIRO 3 /TRES MARIAS MG;1;240;97,9700000000;MGBRZ3;BURITIZEIRO 3;SUB BURITIZEIRO 3 MG;MG;MGTMAR;TRES MARIAS;USI TRES MARIAS   MG;MG;28304;259;175;0;2;2;2;67;69;345,00
2026-04-27;42838;4;Ativa;1648;997;3108;LT 230 kV PIRIPIRI /IBIAPINA II PI/CE;3;;88,0000000000;PIPRI;PIRIPIRI;SUB PIRIPIRI    PI;PI;CEIBD;IBIAPINA II;SUB IBIAPINA II  CE;CE;28332;;;0;;;;;;230,00
2026-04-27;42857;4;Ativa;4480;157;4498;LT 500 kV QUIXADA /CRATEUS CE;1;;211,0000000000;CEQXA;QUIXADA;SUB QUIXADA    CE;CE;CECRT;CRATEUS;SUB CRATEUS CE;CE;28351;;;0;;;;;;500,00
2026-04-27;42860;4;Ativa;4481;4498;4497;LT 500 kV CRATEUS /TERESINA IV CE/PI;1;;230,6000000000;CECRT;CRATEUS;SUB CRATEUS CE;CE;PITEIV;TERESINA IV;SUB TERESINA IV PI;PI;28354;;;0;;;;;;500,00
2026-04-27;42886;4;Ativa;4482;3246;4499;LT 500 kV CURR.NOV PIAUI II /S.JOAO PIAUI II PI;1;;219,7000000000;PICNP;CURR.NOV PIAUI II;SUB CURRAL NOVO DO PIAUI II PI;PI;PISJII;S.JOAO PIAUI II;SUB SAO JOAO DO PIAUI II PI;PI;28381;;;0;;;;;;500,00
2026-04-27;42909;4;Ativa;4483;4500;3336;LT 500 kV MORADA NOVA /PACATUBA CE;1;;146,7000000000;CEMDN;MORADA NOVA;SUB MORADA NOVA CE;CE;CEPCT;PACATUBA;SUB PACATUBA;CE;28404;;;0;;;;;;500,00
2026-04-27;42913;4;Ativa;4484;130;4500;LT 230 kV BANABUIU /MORADA NOVA CE;1;;55,9000000000;CEBNB;BANABUIU;SUB BANABUIU    CE;CE;CEMDN;MORADA NOVA;SUB MORADA NOVA CE;CE;28408;;;0;;;;;;230,00
2026-04-27;42917;4;Ativa;4485;4500;158;LT 230 kV MORADA NOVA /RUSSAS II CE;1;;57,9000000000;CEMDN;MORADA NOVA;SUB MORADA NOVA CE;CE;CERSD;RUSSAS II;SUB RUSSAS II     CE;CE;28412;;;0;;;;;;230,00
2026-04-27;42921;4;Ativa;4486;4426;4500;LT 230 kV ALEX /MORADA NOVA CE;1;;61,8000000000;CEALX;ALEX;SUB ALEX CE;CE;CEMDN;MORADA NOVA;SUB MORADA NOVA CE;CE;28416;;;0;;;;;;230,00
2026-04-27;42926;4;Ativa;4487;3092;3330;LT 500 kV CEARA MIRIM II /JOAO PESSOA II RN/PB;1;;197,9800000000;RNCMM;CEARA MIRIM II;SUB CEARA MIRIM II RN;RN;PBJPII;JOAO PESSOA II;SUB JOAO PESSOA II PB;PB;28421;;;0;;;;;;500,00
2026-04-27;42931;4;Ativa;4488;3330;950;LT 500 kV JOAO PESSOA II /PAU FERRO PB/PE;1;;87,0000000000;PBJPII;JOAO PESSOA II;SUB JOAO PESSOA II PB;PB;PEPFE;PAU FERRO;SUB PAU FERRO     PE;PE;28426;;;0;;;;;;500,00
2026-04-27;42938;4;Ativa;4489;3112;16;LT 500 kV GARANHUNS II /MESSIAS PE/AL;1;;86,1800000000;PEGRD;GARANHUNS II;SUB GARANHUNS  PE;PE;ALMSI;MESSIAS;SUB MESSIAS AL;AL;28433;;;0;;;;;;500,00
2026-04-27;43012;4;Ativa;4490;4502;4479;LT 500 kV BOM NOME II /CAMPO FORMOSO II PE/BA;1;;369,0000000000;PEBNO2;BOM NOME II;SUB BOM NOME II PE;PE;;CAMPO FORMOSO II;SUB CAMPO FORMOSO II BA;BA;28509;;;0;;;;;;500,00
2026-04-27;43023;4;Ativa;4491;4502;4503;LT 500 kV BOM NOME II /ZEBU III PE/AL;1;;183,6500000000;PEBNO2;BOM NOME II;SUB BOM NOME II PE;PE;ALZBII;ZEBU III;SUB ZEBU III AL;AL;28520;;;0;;;;;;500,00
2026-04-27;43028;4;Ativa;4492;4503;83;LT 500 kV ZEBU III /OLINDINA AL/BA;1;;227,0000000000;ALZBII;ZEBU III;SUB ZEBU III AL;AL;BAOLD;OLINDINA;SUB OLINDINA    BA;BA;28525;;;0;;;;;;500,00
2026-04-27;43037;4;Ativa;4493;926;4502;LT 230 kV BOM NOME /BOM NOME II PE;1;;4,5400000000;PEBNO;BOM NOME;SUB BOM NOME    PE;PE;PEBNO2;BOM NOME II;SUB BOM NOME II PE;PE;28543;;;0;;;;;;230,00
2026-04-27;43040;4;Ativa;4493;926;4502;LT 230 kV BOM NOME /BOM NOME II PE;2;;4,2300000000;PEBNO;BOM NOME;SUB BOM NOME    PE;PE;PEBNO2;BOM NOME II;SUB BOM NOME II PE;PE;28546;;;0;;;;;;230,00
2026-04-27;43044;4;Ativa;4494;4503;3378;LT 230 kV ZEBU III /FLORESTA II AL/PE;1;;91,9000000000;ALZBII;ZEBU III;SUB ZEBU III AL;AL;PEFLD;FLORESTA II;SUB FLORESTA II PE;PE;28550;;;0;;;;;;230,00
2026-04-27;43048;4;Ativa;4495;4475;4503;LT 230 kV ZEBU II /ZEBU III AL;1;;6,5000000000;BAZBU;ZEBU II;SUB ZEBU II;AL;ALZBII;ZEBU III;SUB ZEBU III AL;AL;28554;;;0;;;;;;230,00
2026-04-27;43051;4;Ativa;4495;4475;4503;LT 230 kV ZEBU II /ZEBU III AL;2;;6,5600000000;BAZBU;ZEBU II;SUB ZEBU II;AL;ALZBII;ZEBU III;SUB ZEBU III AL;AL;28557;;;0;;;;;;230,00
2026-04-27;43060;4;Ativa;4496;3345;3376;LT 230 kV CHAPADA III /CRATO II PI/CE;1;;168,9200000000;PICHP3;CHAPADA III;SUB CHAPADA III;PI;CECRA2;CRATO II;SUB CRATO II CE;CE;28566;;;0;;;;;;230,00
2026-04-27;43090;4;Ativa;4497;4504;4505;LT 500 kV JUSSIAPE /SAO JOAO DO PARAISO BA/MG;1;;225,0000000000;BAJUSS;JUSSIAPE;SUB JUSSIAPE BA;BA;;SAO JOAO DO PARAISO;SUB SAO JOAO DO PARAISO MG;MG;28596;;;0;;;;;;500,00
2026-04-27;43093;4;Ativa;4497;4504;4505;LT 500 kV JUSSIAPE /SAO JOAO DO PARAISO BA/MG;2;;225,0000000000;BAJUSS;JUSSIAPE;SUB JUSSIAPE BA;BA;;SAO JOAO DO PARAISO;SUB SAO JOAO DO PARAISO MG;MG;28599;;;0;;;;;;500,00
2026-04-27;43119;4;Ativa;4498;4505;4434;LT 500 kV SAO JOAO DO PARAISO /CAPELINHA 3 MG;1;;254,0000000000;;SAO JOAO DO PARAISO;SUB SAO JOAO DO PARAISO MG;MG;MGCAP3;CAPELINHA 3;SUB CAPELINHA 3 MG;MG;28625;;;0;;;;;;500,00
2026-04-27;43128;4;Ativa;4499;4434;3268;LT 500 kV CAPELINHA 3 /ITABIRA 5 MG;1;;241,0000000000;MGCAP3;CAPELINHA 3;SUB CAPELINHA 3 MG;MG;MGITB5;ITABIRA 5;SE ITABIRA 5;MG;28634;;;0;;;;;;500,00
2026-04-27;43164;4;Ativa;4500;3147;4506;LT 230 kV GILBUES II /FORMOSA DO RIO PRETO PI/BA;1;;208,0000000000;PIGBD;GILBUES II;SUB GILBUES II PI;PI;;FORMOSA DO RIO PRETO;SUB FORMOSA DO RIO PRETO BA;BA;28673;;;0;;;;;;230,00
2026-04-27;43171;4;Ativa;4501;3349;4506;LT 230 kV DIANOPOLIS II /FORMOSA DO RIO PRETO TO/BA;1;;182,0000000000;TODIA;DIANOPOLIS II;SUB DIANOPOLIS II TO;TO;;FORMOSA DO RIO PRETO;SUB FORMOSA DO RIO PRETO BA;BA;28680;;;0;;;;;;230,00
2026-04-27;43195;4;Ativa;4502;2186;1963;LT 230 kV ITARARE II /CAPAO BONITO SP;1;;104,0000000000;SPITR2;ITARARE II;SUB ITARARE II    SP;SP;SPCBO;CAPAO BONITO;SUB CAPAO BONITO     SP;SP;28713;;;0;;;;;;230,00
2026-04-27;43218;4;Ativa;1457;2849;2850;LT 230 kV ILHA SOLTEIRA 2 /INOCENCIA MS;4;;75,0000000000;MSISO2;ILHA SOLTEIRA 2;SUB ILHA SOLTEIRA 2   MS;MS;MSINO;INOCENCIA;SUB INOCENCIA   MS;MS;28736;;;0;;;;;;230,00
2026-04-27;43243;4;Ativa;4503;4497;4490;LT 500 kV TERESINA IV /GRACA ARANHA PI/MA;1;;205,1300000000;PITEIV;TERESINA IV;SUB TERESINA IV PI;PI;MAGAR;GRACA ARANHA;SUB GRACA ARANHA MA;MA;28762;;;0;;;;;;500,00
2026-04-27;43253;4;Ativa;4504;989;4490;LT 500 kV B. ESPERANCA /GRACA ARANHA PI/MA;1;;188,4000000000;PIBEA;B. ESPERANCA;SUB BOA ESPERANCA PI;PI;MAGAR;GRACA ARANHA;SUB GRACA ARANHA MA;MA;28772;;;0;;;;;;500,00
2026-04-27;43264;4;Ativa;1147;2731;998;LT 500 kV COLINAS /RIB.GONCALVES TO/PI;3;;366,0000000000;TOCO;COLINAS;SUB COLINAS    TO;TO;PIRGO;RIB.GONCALVES;SUB RIBEIRO GONCALVES   PI;PI;28783;;;0;;;;;;500,00
2026-04-27;43273;4;Ativa;1410;998;2839;LT 230 kV RIB.GONCALVES /BALSAS PI/MA;2;190;94,3000000000;PIRGO;RIB.GONCALVES;SUB RIBEIRO GONCALVES   PI;PI;MABAL;BALSAS;SUB BALSAS     MA;MA;28792;880;700;0;2;1;2;67;77;230,00
2026-04-27;43280;4;Ativa;4505;3224;4504;LT 500 kV OUROLANDIA II /JUSSIAPE BA;1;;318,0000000000;BAOUR;OUROLANDIA II;SE OUROLANDIA II BA;BA;BAJUSS;JUSSIAPE;SUB JUSSIAPE BA;BA;28799;;;0;;;;;;500,00
2026-04-27;43290;4;Ativa;4505;3224;4504;LT 500 kV OUROLANDIA II /JUSSIAPE BA;2;;318,0000000000;BAOUR;OUROLANDIA II;SE OUROLANDIA II BA;BA;BAJUSS;JUSSIAPE;SUB JUSSIAPE BA;BA;28809;;;0;;;;;;500,00
2026-04-27;43309;4;Ativa;4506;4505;3276;LT 500 kV SAO JOAO DO PARAISO /PADRE PARAISO 2 MG;1;;175,0000000000;;SAO JOAO DO PARAISO;SUB SAO JOAO DO PARAISO MG;MG;MGPPAR;PADRE PARAISO 2;SUB PADRE PARAISO 2;MG;28828;;;0;;;;;;500,00
2026-04-27;43318;4;Ativa;4507;3276;3287;LT 500 kV PADRE PARAISO 2 /MUTUM MG;1;;334,0000000000;MGPPAR;PADRE PARAISO 2;SUB PADRE PARAISO 2;MG;MGMTUM;MUTUM;SUB MUTUM;MG;28838;;;0;;;;;;500,00
2026-04-27;43331;4;Ativa;4454;4484;153;LT 230 kV MAURITI II /MILAGRES CE;2;;19,2500000000;CEMTD;MAURITI II;SUB MAURITI II CE;CE;CEMLG;MILAGRES;SUB MILAGRES    CE;CE;28851;;;0;;;;;;230,00
2026-04-27;43337;4;Ativa;4508;1003;4497;LT 500 kV TERESINA II /TERESINA IV PI;1;39;21,3000000000;PITSD ;TERESINA II;SUB TERESINA II   PI;PI;PITEIV;TERESINA IV;SUB TERESINA IV PI;PI;28859;4000;3000;0;2;4;2;23;31;500,00
2026-04-27;43338;4;Ativa;4509;4497;3257;LT 500 kV TERESINA IV /TIANGUA II PI/CE;1;39;230,7000000000;PITEIV;TERESINA IV;SUB TERESINA IV PI;PI;CETIA;TIANGUA II;TIANGUA II CE;CE;28860;4000;3000;0;2;4;2;23;31;500,00
2026-04-27;43343;4;Ativa;4508;1003;4497;LT 500 kV TERESINA II /TERESINA IV PI;2;60;21,3000000000;PITSD ;TERESINA II;SUB TERESINA II   PI;PI;PITEIV;TERESINA IV;SUB TERESINA IV PI;PI;28865;309;245;0;2;4;2;23;28;500,00
2026-04-27;43344;4;Ativa;4509;4497;3257;LT 500 kV TERESINA IV /TIANGUA II PI/CE;2;60;254,7000000000;PITEIV;TERESINA IV;SUB TERESINA IV PI;PI;CETIA;TIANGUA II;TIANGUA II CE;CE;28866;309;245;0;2;4;2;23;28;500,00
2026-04-27;43349;4;Ativa;4510;998;4499;LT 500 kV RIB.GONCALVES /S.JOAO PIAUI II PI;1;689;312,4500000000;PIRGO;RIB.GONCALVES;SUB RIBEIRO GONCALVES   PI;PI;PISJII;S.JOAO PIAUI II;SUB SAO JOAO DO PIAUI II PI;PI;28871;2300;2300;0;1;4;2;23;1;500,00
2026-04-27;43350;4;Ativa;4511;4499;999;LT 500 kV S.JOAO PIAUI II /S.JOAO PIAUI PI;1;689;34,5000000000;PISJII;S.JOAO PIAUI II;SUB SAO JOAO DO PIAUI II PI;PI;PISJI;S.JOAO PIAUI;SUB SAO JOAO PIAUI   PI;PI;28872;2300;2300;0;1;4;2;23;1;500,00
2026-04-27;43355;4;Ativa;4510;998;4499;LT 500 kV RIB.GONCALVES /S.JOAO PIAUI II PI;2;696;312,5000000000;PIRGO;RIB.GONCALVES;SUB RIBEIRO GONCALVES   PI;PI;PISJII;S.JOAO PIAUI II;SUB SAO JOAO DO PIAUI II PI;PI;28877;2900;2300;0;1;4;2;23;1;500,00
2026-04-27;43356;4;Ativa;4511;4499;999;LT 500 kV S.JOAO PIAUI II /S.JOAO PIAUI PI;2;696;34,5000000000;PISJII;S.JOAO PIAUI II;SUB SAO JOAO DO PIAUI II PI;PI;PISJI;S.JOAO PIAUI;SUB SAO JOAO PIAUI   PI;PI;28878;2900;2300;0;1;4;2;23;1;500,00
2026-04-27;43361;4;Ativa;4512;3132;4504;LT 500 kV IGAPORA III /JUSSIAPE BA;1;73;155,0000000000;BAIGT;IGAPORA III;SUB IGAPORA III BA;BA;BAJUSS;JUSSIAPE;SUB JUSSIAPE BA;BA;28883;3265;2300;0;2;4;2;23;55;500,00
2026-04-27;43362;4;Ativa;4513;4504;70;LT 500 kV JUSSIAPE /IBICOARA BA;1;73;25,0000000000;BAJUSS;JUSSIAPE;SUB JUSSIAPE BA;BA;BAICA;IBICOARA;SUB IBICOARA    BA;BA;28884;3265;2300;0;2;4;2;23;55;500,00
2026-04-27;43370;4;Ativa;4510;998;4499;LT 500 kV RIB.GONCALVES /S.JOAO PIAUI II PI;3;;309,0000000000;PIRGO;RIB.GONCALVES;SUB RIBEIRO GONCALVES   PI;PI;PISJII;S.JOAO PIAUI II;SUB SAO JOAO DO PIAUI II PI;PI;28892;;;0;;;;;;500,00
2026-04-27;43379;4;Ativa;4460;2918;3336;LT 500 kV PECEM II /PACATUBA CE;2;50;67,4300000000;CEPCE;PECEM II;SUB PECEM II CE;CE;CEPCT;PACATUBA;SUB PACATUBA;CE;28901;;;0;2;4;2;24;44;500,00
2026-04-27;43380;4;Ativa;4461;3336;145;LT 500 kV PACATUBA /FORTALEZA II CE;2;50;10,0300000000;CEPCT;PACATUBA;SUB PACATUBA;CE;CEFZD;FORTALEZA II;SUB FORTALEZA II     CE;CE;28902;;;0;2;4;2;24;44;500,00
