DatGeracaoConjuntoDados;DscTipEqp;NumFasMdlEqp;IdeOnsSbe;IdeMdl;IdeTipMdl;IdeSbe;MdaCpeRaiNegMdlEqp;MdaCpeRaivPosMdlEqp;DscIdcExsMdlCnr;DscFinMdlEqp;MdaPotAtvMdlEqp;MdaTnsScdMdlEqp;MdaTnsTiaMdlEqp;NomSubestacao;NomLongoSubestacao;SigUFSubestacao;NumOprMdl;NomMdl;IdcSitMdl;NumTnsMdl
2026-04-27;Transformador de Potência;Trifásico;SCJINS;37460;3;3350;;;;Principal;225.00;138.00;13.80;JOINVILLE SUL;SUB JOINVILLE SUL;SC;TR1;TR 230/138 kV JOINVILLE SUL TR1 SC;0;230,00
2026-04-27;Transformador de Potência;Trifásico;SCJINS;37463;3;3350;;;;Principal;225.00;138.00;13.80;JOINVILLE SUL;SUB JOINVILLE SUL;SC;TR2;TR 230/138 kV JOINVILLE SUL TR2 SC;0;230,00
2026-04-27;Reator de Linha;Monofásico;SCJINS;37466;3;3350;150.00;;;Principal;;;;JOINVILLE SUL;SUB JOINVILLE SUL;SC;RT1;RTL 525 kV 150 Mvar JOINVILLE SUL RT1 SC;3;525,00
2026-04-27;Reator de Linha;Monofásico;SCJINS;37468;3;3350;50.00;;;Reserva;;;;JOINVILLE SUL;SUB JOINVILLE SUL;SC;RTR1;RTL 525 kV 50 Mvar JOINVILLE SUL RTR1 SC;3;525,00
2026-04-27;Reator de Barra;Monofásico;SCJINS;37469;3;3350;150.00;;;Principal;;;;JOINVILLE SUL;SUB JOINVILLE SUL;SC;RT2;RTB 525 kV 150 Mvar JOINVILLE SUL RT2 SC;3;525,00
2026-04-27;Reator de Barra;Monofásico;SCJINS;37471;3;3350;50.00;;;Reserva;;;;JOINVILLE SUL;SUB JOINVILLE SUL;SC;RTR2;RTB 525 kV 50 Mvar JOINVILLE SUL RTR2 SC;3;525,00
2026-04-27;Reator de Linha;Monofásico;RSGUA3;37474;3;3231;150.00;;;Principal;;;;GUAIBA 3;SE GUAIBA 3 RS;RS;RT5;RTL 525 kV 150 Mvar GUAIBA 3 RT5 RS;3;525,00
2026-04-27;Reator de Linha;Monofásico;RSGUA3;37476;3;3231;50.00;;;Reserva;;;;GUAIBA 3;SE GUAIBA 3 RS;RS;RTR3;RTL 525 kV 50 Mvar GUAIBA 3 RTR3 RS;3;525,00
2026-04-27;Transformador de Potência;Trifásico;PAJRP;37479;3;2794;;;N;Principal;30.00;69.00;;JURUPARI;SUB JURUPARI PA;PA;TR1;TR 230/69 kV JURUPARI TR1 PA;3;230,00
2026-04-27;Transformador de Potência;Trifásico;PAJRP;37482;3;2794;;;N;Principal;30.00;69.00;;JURUPARI;SUB JURUPARI PA;PA;TR2;TR 230/69 kV JURUPARI TR2 PA;3;230,00
2026-04-27;Transformador de Potência;Monofásico;SCITJ2;37494;3;3351;;;N;Principal;672.00;230.00;13.80;ITAJAI 2;SUB ITAJAI 2;SC;TR1;TR 525/230 kV ITAJAI 2 TR1 SC;3;525,00
2026-04-27;Transformador de Potência;Monofásico;SCITJ2;37497;3;3351;;;N;Principal;672.00;230.00;13.80;ITAJAI 2;SUB ITAJAI 2;SC;TR2;TR 525/230 kV ITAJAI 2 TR2 SC;3;525,00
2026-04-27;Transformador de Potência;Monofásico;SCITJ2;37500;3;3351;;;N;Reserva;224.00;230.00;13.80;ITAJAI 2;SUB ITAJAI 2;SC;TRR1;TR 525/230 kV ITAJAI 2 TRR1 SC;3;525,00
2026-04-27;Transformador de Potência;Trifásico;SCITJ2;37501;3;3351;;;N;Principal;225.00;138.00;13.80;ITAJAI 2;SUB ITAJAI 2;SC;TR1;TR 230/138 kV ITAJAI 2 TR1 SC;3;230,00
2026-04-27;Transformador de Potência;Trifásico;SCITJ2;37504;3;3351;;;N;Principal;225.00;138.00;13.80;ITAJAI 2;SUB ITAJAI 2;SC;TR2;TR 230/138 kV ITAJAI 2 TR2 SC;3;230,00
2026-04-27;Reator de Barra;Monofásico;SCITJ2;37507;3;3351;150.00;;N;Principal;;;;ITAJAI 2;SUB ITAJAI 2;SC;RT1;RTB 525 kV 150 Mvar ITAJAI 2 RT1 SC;3;525,00
2026-04-27;Reator de Barra;Monofásico;SCITJ2;37509;3;3351;150.00;;N;Principal;;;;ITAJAI 2;SUB ITAJAI 2;SC;RT2;RTB 525 kV 150 Mvar ITAJAI 2 RT2 SC;3;525,00
2026-04-27;Reator de Barra;Monofásico;SCITJ2;37511;3;3351;50.00;;N;Reserva;;;;ITAJAI 2;SUB ITAJAI 2;SC;RTR1;RTB 525 kV 50 Mvar ITAJAI 2 RTR1 SC;3;525,00
2026-04-27;Reator de Linha;Monofásico;PRARE;37523;3;1016;150.00;;;Principal;;;;AREIA;SUB AREIA    PR;PR;RT1;RTL 525 kV 150 Mvar AREIA RT1 PR;3;525,00
2026-04-27;Reator de Linha;Monofásico;PRARE;37525;3;1016;50.00;;;Reserva;;;;AREIA;SUB AREIA    PR;PR;RTR1;RTL 525 kV 50 Mvar AREIA RTR1 PR;3;525,00
2026-04-27;Compensador Síncrono;Trifásico;RSMRO;37529;3;3135;90.00;150.00;S;Principal;;;;MARMELEIRO 2;SUB MARMELEIRO 2 RS;RS;CS1;CS 150/-90 Mvar MARMELEIRO 2 CS1 RS;3;525,00
2026-04-27;Compensador Síncrono;Trifásico;RSLIV3;37534;3;3229;90.00;150.00;S;Principal;;;;LIVRAMENTO 3;SE LIVRAMENTO 3 RS;RS;CS2;CS 150/-90 Mvar LIVRAMENTO 3 CS2 RS;3;230,00
2026-04-27;Transformador de Potência;Monofásico;RSCTA2;37545;3;3232;;;;Principal;672.00;230.00;13.80;CANDIOTA 2;SE CANDIOTA 2 RS;RS;TR1;TR 525/230 kV CANDIOTA 2 TR1 RS;3;525,00
2026-04-27;Transformador de Potência;Monofásico;RSCTA2;37548;3;3232;;;;Principal;672.00;230.00;13.80;CANDIOTA 2;SE CANDIOTA 2 RS;RS;TR2;TR 525/230 kV CANDIOTA 2 TR2 RS;3;525,00
2026-04-27;Transformador de Potência;Monofásico;RSCTA2;37551;3;3232;;;;Reserva;224.00;230.00;13.80;CANDIOTA 2;SE CANDIOTA 2 RS;RS;TRR1;TR 525/230 kV CANDIOTA 2 TRR1 RS;3;525,00
2026-04-27;Transformador de Potência;Monofásico;SCGAS22;37564;3;3118;;;N;Principal;672.00;230.00;13.80;GASPAR 2;SUB GASPAR 2 SC;SC;TR1;TR 525/230 kV GASPAR 2 TR1 SC;3;525,00
2026-04-27;Transformador de Potência;Monofásico;SCGAS22;37567;3;3118;;;N;Principal;672.00;230.00;13.80;GASPAR 2;SUB GASPAR 2 SC;SC;TR2;TR 525/230 kV GASPAR 2 TR2 SC;3;525,00
2026-04-27;Transformador de Potência;Monofásico;SCGAS22;37570;3;3118;;;N;Reserva;224.00;230.00;13.80;GASPAR 2;SUB GASPAR 2 SC;SC;TRR1;TR 525/230 kV GASPAR 2 TRR1 SC;3;525,00
2026-04-27;Reator de Barra;Monofásico;SCGAS22;37571;3;3118;150.00;;N;Principal;;;;GASPAR 2;SUB GASPAR 2 SC;SC;RT1;RTB 525 kV 150 Mvar GASPAR 2 RT1 SC;3;525,00
2026-04-27;Reator de Barra;Monofásico;SCGAS22;37573;3;3118;50.00;;N;Reserva;;;;GASPAR 2;SUB GASPAR 2 SC;SC;RTR1;RTB 525 kV 50 Mvar GASPAR 2 RTR1 SC;3;525,00
2026-04-27;Transformador de Potência;Trifásico;SCJGSL;37577;3;3352;;;N;Principal;225.00;138.00;13.80;JARAGUA DO SUL;SUB JARAGUA DO SUL;SC;TR1;TR 230/138 kV JARAGUA DO SUL TR1 SC;3;230,00
2026-04-27;Transformador de Potência;Trifásico;SCJGSL;37580;3;3352;;;N;Principal;225.00;138.00;13.80;JARAGUA DO SUL;SUB JARAGUA DO SUL;SC;TR2;TR 230/138 kV JARAGUA DO SUL TR2 SC;3;230,00
2026-04-27;Transformador de Potência;Trifásico;SCIND;37588;3;3353;;;N;Principal;225.00;138.00;13.80;INDAIAL;SUB INDAIAL;SC;TR1;TR 230/138 kV INDAIAL TR1 SC;3;230,00
2026-04-27;Transformador de Potência;Trifásico;SCIND;37591;3;3353;;;N;Principal;225.00;138.00;13.80;INDAIAL;SUB INDAIAL;SC;TR2;TR 230/138 kV INDAIAL TR2 SC;3;230,00
2026-04-27;Transformador de Potência;Trifásico;ROCL2;37613;3;3348;;;S;Principal;40.00;138.00;13.80;CALADINHO II;SUB CALADINHO II RO;RO;TR1;TR 230/138 kV CALADINHO II TR1 RO;3;230,00
2026-04-27;Transformador de Potência;Trifásico;ROCL2;37616;3;3348;;;S;Principal;40.00;138.00;13.80;CALADINHO II;SUB CALADINHO II RO;RO;TR2;TR 230/138 kV CALADINHO II TR2 RO;3;230,00
2026-04-27;Transformador de Potência;Trifásico;;37660;3;3227;;;S;Principal;83.00;69.00;13.80;PORTO ALEGRE 1;SE PORTO ALEGRE 1 RS;RS;TR1;TR 230/69 kV PORTO ALEGRE 1 TR1 RS;3;230,00
2026-04-27;Reator de Barra;Trifásico;RSLIV3;37668;3;3229;30.00;;N;Principal;;;;LIVRAMENTO 3;SE LIVRAMENTO 3 RS;RS;RT1;RTB 230 kV 30 Mvar LIVRAMENTO 3 RT1 RS;3;230,00
2026-04-27;Reator de Barra;Trifásico;RSLIV3;37670;3;3229;30.00;;N;Principal;;;;LIVRAMENTO 3;SE LIVRAMENTO 3 RS;RS;RT2;RTB 230 kV 30 Mvar LIVRAMENTO 3 RT2 RS;3;230,00
2026-04-27;Compensador Síncrono;Trifásico;RSLIV3;37672;3;3229;90.00;150.00;S;Principal;;;;LIVRAMENTO 3;SE LIVRAMENTO 3 RS;RS;CS1;CS 150/-90 Mvar LIVRAMENTO 3 CS1 RS;3;230,00
2026-04-27;Reator de Linha;Trifásico;RSLIV3;37688;3;3229;27.00;;N;Principal;;;;LIVRAMENTO 3;SE LIVRAMENTO 3 RS;RS;RT3;RTL 230 kV 27 Mvar LIVRAMENTO 3 RT3 RS;3;230,00
2026-04-27;Reator de Linha;Trifásico;RSSMA3;37690;3;1589;27.00;;N;Principal;;;;SANTA MARIA 3;SUB SANTA MARIA 3    RS;RS;RT4;RTL 230 kV 27 Mvar SANTA MARIA 3 RT4 RS;3;230,00
2026-04-27;Reator de Linha;Trifásico;RSLIV3;37695;3;3229;15.00;;N;Principal;;;;LIVRAMENTO 3;SE LIVRAMENTO 3 RS;RS;RT4;RTL 230 kV 15 Mvar LIVRAMENTO 3 RT4 RS;3;230,00
2026-04-27;Reator de Linha;Trifásico;RSMBR3;37700;3;3230;15.00;;N;Principal;;;;MACAMBARA 3;SE MACAMBARA 3 RS;RS;RT1;RTL 230 kV 15 Mvar MACAMBARA 3 RT1 RS;3;230,00
2026-04-27;Reator de Linha;Trifásico;RSMBR3;37727;3;3230;30.00;;N;Principal;;;;MACAMBARA 3;SE MACAMBARA 3 RS;RS;RT2;RTL 230 kV 30 Mvar MACAMBARA 3 RT2 RS;3;230,00
2026-04-27;Reator de Linha;Trifásico;RSLIV3;37735;3;3229;27.00;;N;Principal;;;;LIVRAMENTO 3;SE LIVRAMENTO 3 RS;RS;RT5;RTL 230 kV 27 Mvar LIVRAMENTO 3 RT5 RS;3;230,00
2026-04-27;Reator de Linha;Trifásico;RSSMA3;37737;3;1589;19.00;;N;Principal;;;;SANTA MARIA 3;SUB SANTA MARIA 3    RS;RS;RT3;RTL 230 kV 19 Mvar SANTA MARIA 3 RT3 RS;3;230,00
2026-04-27;Reator de Linha;Monofásico;RSPNO;37744;3;3134;150.00;;N;Principal;;;;POVO NOVO;SUB POVO NOVO RS;RS;RT6;RTL 525 kV 150 Mvar POVO NOVO RT6 RS;3;525,00
2026-04-27;Reator de Linha;Monofásico;RSPNO;37746;3;3134;50.00;;N;Reserva;;;;POVO NOVO;SUB POVO NOVO RS;RS;RTR4;RTL 525 kV 50 Mvar POVO NOVO RTR4 RS;3;525,00
2026-04-27;Reator de Linha;Monofásico;RSGUA3;37749;3;3231;150.00;;N;Principal;;;;GUAIBA 3;SE GUAIBA 3 RS;RS;RT6;RTL 525 kV 150 Mvar GUAIBA 3 RT6 RS;3;525,00
2026-04-27;Reator de Linha;Monofásico;RSGUA3;37751;3;3231;50.00;;N;Reserva;;;;GUAIBA 3;SE GUAIBA 3 RS;RS;RTR4;RTL 525 kV 50 Mvar GUAIBA 3 RTR4 RS;3;525,00
2026-04-27;Reator de Linha;Monofásico;SCSID2;37755;3;3295;100.00;;;Principal;;;;SIDEROPOLIS 2;SUB SIDEROPOLIS 2;SC;RT5;RTL 525 kV 100 Mvar SIDEROPOLIS 2 RT5 SC;0;525,00
2026-04-27;Reator de Linha;Monofásico;SCSID2;37757;3;3295;33.33;;;Reserva;;;;SIDEROPOLIS 2;SUB SIDEROPOLIS 2;SC;RTR4;RTL 525 kV 33,33 Mvar SIDEROPOLIS 2 RTR4 SC;0;525,00
2026-04-27;Transformador de Potência;Monofásico;SCYTA;37765;3;1786;;;S;Principal;672.00;230.00;13.80;ITA;SUB ITA     SC;SC;TR1;TR 525/230 kV ITA TR1 SC;3;525,00
2026-04-27;Transformador de Potência;Monofásico;SCYTA;37768;3;1786;;;S;Principal;672.00;230.00;13.80;ITA;SUB ITA     SC;SC;TR2;TR 525/230 kV ITA TR2 SC;3;525,00
2026-04-27;Transformador de Potência;Monofásico;SCYTA;37771;3;1786;;;N;Reserva;224.00;230.00;13.80;ITA;SUB ITA     SC;SC;TRR1;TR 525/230 kV ITA TRR1 SC;3;525,00
2026-04-27;Reator de Linha;Monofásico;RSGUA3;37788;3;3231;50.00;;;Principal;;;;GUAIBA 3;SE GUAIBA 3 RS;RS;RT7;RTL 525 kV 50 Mvar GUAIBA 3 RT7 RS;3;525,00
2026-04-27;Reator de Linha;Monofásico;RSGUA3;37790;3;3231;16.67;;;Reserva;;;;GUAIBA 3;SE GUAIBA 3 RS;RS;RTR5;RTL 525 kV 16,67 Mvar GUAIBA 3 RTR5 RS;3;525,00
2026-04-27;Transformador de Potência;Monofásico;PAORX;37834;3;2796;;;S;Principal;300.00;230.00;13.80;ORIXIMINA;SUB ORIXIMINA PA;PA;TR1;TR 500/230 kV ORIXIMINA TR1 PA;3;500,00
2026-04-27;Transformador de Potência;Monofásico;PAORX;37837;3;2796;;;S;Principal;300.00;230.00;13.80;ORIXIMINA;SUB ORIXIMINA PA;PA;TR2;TR 500/230 kV ORIXIMINA TR2 PA;3;500,00
2026-04-27;Transformador de Potência;Monofásico;PAORX;37840;3;2796;;;S;Reserva;100.00;230.00;13.80;ORIXIMINA;SUB ORIXIMINA PA;PA;TRR1;TR 500/230 kV ORIXIMINA TRR1 PA;3;500,00
2026-04-27;Reator de Linha;Trifásico;PAORX;37842;3;2796;5.00;;S;Principal;;;;ORIXIMINA;SUB ORIXIMINA PA;PA;RT1;RTL 230 kV 5 Mvar ORIXIMINA RT1 PA;3;230,00
2026-04-27;Reator de Linha;Trifásico;PAORX;37844;3;2796;5.00;;S;Principal;;;;ORIXIMINA;SUB ORIXIMINA PA;PA;RT2;RTL 230 kV 5 Mvar ORIXIMINA RT2 PA;3;230,00
2026-04-27;Transformador de Potência;Trifásico;PAJUR;37849;3;3194;;;S;Principal;50.00;138.00;13.80;JURUTI;SUB JURUTI PA;PA;TR1;TR 230/138 kV JURUTI TR1 PA;3;230,00
2026-04-27;Transformador de Potência;Trifásico;PAJUR;37852;3;3194;;;S;Principal;50.00;138.00;13.80;JURUTI;SUB JURUTI PA;PA;TR2;TR 230/138 kV JURUTI TR2 PA;3;230,00
2026-04-27;Reator de Linha;Trifásico;PAJUR;37855;3;3194;5.00;;S;Principal;;;;JURUTI;SUB JURUTI PA;PA;RT1;RTL 230 kV 5 Mvar JURUTI RT1 PA;3;230,00
2026-04-27;Reator de Linha;Trifásico;PAJUR;37857;3;3194;5.00;;S;Principal;;;;JURUTI;SUB JURUTI PA;PA;RT2;RTL 230 kV 5 Mvar JURUTI RT2 PA;3;230,00
2026-04-27;Reator de Barra;Trifásico;PAJUR;37859;3;3194;10.00;;S;Principal;;;;JURUTI;SUB JURUTI PA;PA;RT3;RTB 230 kV 10 Mvar JURUTI RT3 PA;3;230,00
2026-04-27;Reator de Barra;Trifásico;PAJUR;37861;3;3194;10.00;;S;Principal;;;;JURUTI;SUB JURUTI PA;PA;RT4;RTB 230 kV 10 Mvar JURUTI RT4 PA;3;230,00
2026-04-27;Transformador de Potência;Trifásico;AMPAR;37873;3;3206;;;S;Principal;100.00;138.00;13.80;PARINTINS;SUB PARINTINS AM;AM;TR1;TR 230/138 kV PARINTINS TR1 AM;3;230,00
2026-04-27;Transformador de Potência;Trifásico;AMPAR;37876;3;3206;;;S;Principal;100.00;138.00;13.80;PARINTINS;SUB PARINTINS AM;AM;TR2;TR 230/138 kV PARINTINS TR2 AM;3;230,00
2026-04-27;Reator de Barra;Trifásico;AMPAR;37879;3;3206;15.00;;S;Principal;;;;PARINTINS;SUB PARINTINS AM;AM;RT1;RTB 230 kV 15 Mvar PARINTINS RT1 AM;3;230,00
2026-04-27;Reator de Barra;Trifásico;AMPAR;37881;3;3206;15.00;;S;Principal;;;;PARINTINS;SUB PARINTINS AM;AM;RT2;RTB 230 kV 15 Mvar PARINTINS RT2 AM;3;230,00
2026-04-27;Reator de Linha;Monofásico;RSCAP;37893;3;3226;100.00;;;Principal;;;;CAPIVARI DO SUL;SE CAPIVARI DO SUL RS;RS;RT1;RTL 525 kV 100 Mvar CAPIVARI DO SUL RT1 RS;0;525,00
2026-04-27;Reator de Linha;Monofásico;RSCAP;37895;3;3226;33.33;;;Reserva;;;;CAPIVARI DO SUL;SE CAPIVARI DO SUL RS;RS;RTR1;RTL 525 kV 33,33 Mvar CAPIVARI DO SUL RTR1 RS;0;525,00
2026-04-27;Reator de Linha;Trifásico;TOSTGU;37913;3;2738;20.00;;N;Principal;;;;GURUPI;SUB GURUPI     TO;TO;RT1;RTL 230 kV 20 Mvar GURUPI RT1 TO;3;230,00
2026-04-27;Transformador de Potência;Trifásico;;37925;3;3227;;;S;Principal;83.00;69.00;13.80;PORTO ALEGRE 1;SE PORTO ALEGRE 1 RS;RS;TR2;TR 230/69 kV PORTO ALEGRE 1 TR2 RS;3;230,00
2026-04-27;Transformador de Potência;Trifásico;;37928;3;3227;;;S;Principal;83.00;69.00;13.80;PORTO ALEGRE 1;SE PORTO ALEGRE 1 RS;RS;TR3;TR 230/69 kV PORTO ALEGRE 1 TR3 RS;3;230,00
2026-04-27;Transformador de Potência;Monofásico;RSCAP;37931;3;3226;;;;Principal;672.00;230.00;;CAPIVARI DO SUL;SE CAPIVARI DO SUL RS;RS;TR1;TR 525/230 kV CAPIVARI DO SUL TR1 RS;3;525,00
2026-04-27;Transformador de Potência;Monofásico;RSCAP;37934;3;3226;;;;Principal;672.00;230.00;;CAPIVARI DO SUL;SE CAPIVARI DO SUL RS;RS;TR2;TR 525/230 kV CAPIVARI DO SUL TR2 RS;3;525,00
2026-04-27;Transformador de Potência;Monofásico;RSCAP;37937;3;3226;;;;Reserva;224.00;230.00;;CAPIVARI DO SUL;SE CAPIVARI DO SUL RS;RS;TRR1;TR 525/230 kV CAPIVARI DO SUL TRR1 RS;3;525,00
2026-04-27;Transformador de Potência;Trifásico;RSCAP;37938;3;3226;;;;Principal;100.00;138.00;;CAPIVARI DO SUL;SE CAPIVARI DO SUL RS;RS;TR1;TR 230/138 kV CAPIVARI DO SUL TR1 RS;3;230,00
2026-04-27;Transformador de Potência;Trifásico;RSCAP;37941;3;3226;;;;Principal;100.00;138.00;;CAPIVARI DO SUL;SE CAPIVARI DO SUL RS;RS;TR2;TR 230/138 kV CAPIVARI DO SUL TR2 RS;3;230,00
2026-04-27;Reator de Barra;Monofásico;RSCAP;37946;3;3226;100.00;;;Principal;;;;CAPIVARI DO SUL;SE CAPIVARI DO SUL RS;RS;RT2;RTB 525 kV 100 Mvar CAPIVARI DO SUL RT2 RS;3;525,00
2026-04-27;Reator de Linha;Monofásico;RSCAP;37951;3;3226;100.00;;;Principal;;;;CAPIVARI DO SUL;SE CAPIVARI DO SUL RS;RS;RT4;RTL 525 kV 100 Mvar CAPIVARI DO SUL RT4 RS;3;525,00
2026-04-27;Reator de Linha;Monofásico;RSCAP;37953;3;3226;33.33;;;Reserva;;;;CAPIVARI DO SUL;SE CAPIVARI DO SUL RS;RS;RTR3;RTL 525 kV 33,33 Mvar CAPIVARI DO SUL RTR3 RS;3;525,00
2026-04-27;Reator de Barra;Monofásico;RSCAP;37954;3;3226;100.00;;;Principal;;;;CAPIVARI DO SUL;SE CAPIVARI DO SUL RS;RS;RT5;RTB 525 kV 100 Mvar CAPIVARI DO SUL RT5 RS;3;525,00
2026-04-27;Reator de Barra;Monofásico;RSCAP;37956;3;3226;33.33;;;Reserva;;;;CAPIVARI DO SUL;SE CAPIVARI DO SUL RS;RS;RTR4;RTB 525 kV 33,33 Mvar CAPIVARI DO SUL RTR4 RS;3;525,00
2026-04-27;Transformador de Potência;Trifásico;RSVMA;38007;3;3228;;;S;Principal;150.00;138.00;13.80;VILA MARIA;SE VILA MARIA RS;RS;TR1;TR 230/138 kV VILA MARIA TR1 RS;3;230,00
2026-04-27;Transformador de Potência;Trifásico;RSVMA;38010;3;3228;;;S;Principal;150.00;138.00;13.80;VILA MARIA;SE VILA MARIA RS;RS;TR2;TR 230/138 kV VILA MARIA TR2 RS;3;230,00
2026-04-27;Transformador de Potência;Monofásico;RSCXN;38252;3;3368;;;;Principal;672.00;230.00;13.80;CAXIAS NORTE;SUB CAXIAS NORTE RS;RS;TR1;TR 525/230 kV CAXIAS NORTE TR1 RS;3;525,00
2026-04-27;Transformador de Potência;Monofásico;RSCXN;38255;3;3368;;;;Principal;672.00;230.00;13.80;CAXIAS NORTE;SUB CAXIAS NORTE RS;RS;TR2;TR 525/230 kV CAXIAS NORTE TR2 RS;3;525,00
2026-04-27;Transformador de Potência;Monofásico;RSCXN;38258;3;3368;;;;Principal;672.00;230.00;13.80;CAXIAS NORTE;SUB CAXIAS NORTE RS;RS;TR3;TR 525/230 kV CAXIAS NORTE TR3 RS;3;525,00
2026-04-27;Transformador de Potência;Monofásico;RSCXN;38261;3;3368;;;;Reserva;224.00;230.00;13.80;CAXIAS NORTE;SUB CAXIAS NORTE RS;RS;TRR1;TR 500/230 kV CAXIAS NORTE TRR1 RS;3;500,00
2026-04-27;Transformador de Potência;Trifásico;RSCXN;38262;3;3368;;;;Principal;225.00;138.00;13.80;CAXIAS NORTE;SUB CAXIAS NORTE RS;RS;TR5;TR 230/138 kV CAXIAS NORTE TR5 RS;3;230,00
2026-04-27;Transformador de Potência;Trifásico;RSCXN;38265;3;3368;;;;Principal;225.00;138.00;13.80;CAXIAS NORTE;SUB CAXIAS NORTE RS;RS;TR6;TR 230/138 kV CAXIAS NORTE TR6 RS;3;230,00
2026-04-27;Transformador de Potência;Trifásico;RSCXN;38268;3;3368;;;;Principal;225.00;138.00;13.80;CAXIAS NORTE;SUB CAXIAS NORTE RS;RS;TR7;TR 230/138 kV CAXIAS NORTE TR7 RS;3;230,00
2026-04-27;Transformador de Potência;Monofásico;MGNPON;38293;3;597;;;;Principal;300.00;345.00;13.80;NOVA PONTE;USI NOVA PONTE    MG;MG;TR1;TR 500/345 kV NOVA PONTE TR1 MG;3;500,00
2026-04-27;Transformador de Potência;Monofásico;MGNPON;38296;3;597;;;;Principal;300.00;345.00;;NOVA PONTE;USI NOVA PONTE    MG;MG;TR2;TR 500/345 kV NOVA PONTE TR2 MG;3;500,00
2026-04-27;Transformador de Potência;Monofásico;MGNPON;38299;3;597;;;;Reserva;100.00;345.00;13.80;NOVA PONTE;USI NOVA PONTE    MG;MG;TRR1;TR 500/345 kV NOVA PONTE TRR1 MG;3;500,00
2026-04-27;Transformador de Potência;Monofásico;MGAXAT;38301;3;3370;;;;Principal;300.00;138.00;13.80;ARAXA 3;SUB ARAXA 3 MG;MG;TR1;TR 345/138 kV ARAXA 3 TR1 MG;3;345,00
2026-04-27;Transformador de Potência;Monofásico;MGAXAT;38304;3;3370;;;;Reserva;100.00;138.00;13.80;ARAXA 3;SUB ARAXA 3 MG;MG;TRR1;TR 345/138 kV ARAXA 3 TRR1 MG;3;345,00
2026-04-27;Transformador de Potência;Monofásico;MGUB10;38316;3;3369;;;;Principal;300.00;138.00;;UBERLANDIA 10;SUB UBERLANDIA 10 MG;MG;TR1;TR 345/138 kV UBERLANDIA 10 TR1 MG;3;345,00
2026-04-27;Transformador de Potência;Monofásico;MGUB10;38319;3;3369;;;;Reserva;100.00;138.00;13.80;UBERLANDIA 10;SUB UBERLANDIA 10 MG;MG;TRR1;TR 345/138 kV UBERLANDIA 10 TRR1 MG;3;345,00
2026-04-27;Transformador de Potência;Monofásico;MGMAM2;38328;3;3371;;;;Principal;200.00;138.00;13.80;MONTE ALEGRE2;SUB MONTE ALEGRE DE MINAS 2 MG;MG;TR1;TR 345/138 kV MONTE ALEGRE2 TR1 MG;3;345,00
2026-04-27;Transformador de Potência;Monofásico;MGMAM2;38331;3;3371;;;;Principal;200.00;138.00;13.80;MONTE ALEGRE2;SUB MONTE ALEGRE DE MINAS 2 MG;MG;TR2;TR 345/138 kV MONTE ALEGRE2 TR2 MG;3;345,00
2026-04-27;Transformador de Potência;Monofásico;MGMAM2;38334;3;3371;;;;Reserva;66.67;138.00;13.80;MONTE ALEGRE2;SUB MONTE ALEGRE DE MINAS 2 MG;MG;TRR1;TR 345/138 kV MONTE ALEGRE2 TRR1 MG;3;345,00
2026-04-27;Reator de Linha;Trifásico;ACRB;38357;3;2;20.00;;S;Principal;;;;RIO BRANCO 1;SUB RIO BRANCO 1 AC;AC;RT5;RTL 230 kV 20 Mvar RIO BRANCO 1 RT5 AC;3;230,00
2026-04-27;Reator de Linha;Monofásico;ACRB;38359;3;2;6.66;;N;Reserva;;;;RIO BRANCO 1;SUB RIO BRANCO 1 AC;AC;RTR1;RTL 230 kV 6,66 Mvar RIO BRANCO 1 RTR1 AC;3;230,00
2026-04-27;Transformador de Potência;Trifásico;ACFJ;38363;3;3172;;;S;Principal;20.00;69.00;;FEIJO;SUB FEIJO AC;AC;TR1;TR 230/69 kV FEIJO TR1 AC;3;230,00
2026-04-27;Transformador de Potência;Trifásico;ACFJ;38366;3;3172;;;S;Principal;20.00;69.00;;FEIJO;SUB FEIJO AC;AC;TR2;TR 230/69 kV FEIJO TR2 AC;3;230,00
2026-04-27;Reator de Linha;Trifásico;ACFJ;38369;3;3172;20.00;;S;Principal;;;;FEIJO;SUB FEIJO AC;AC;RT1;RTL 230 kV 20 Mvar FEIJO RT1 AC;3;230,00
2026-04-27;Reator de Linha;Monofásico;ACFJ;38371;3;3172;6.66;;N;Reserva;;;;FEIJO;SUB FEIJO AC;AC;RTR1;RTL 230 kV 6,66 Mvar FEIJO RTR1 AC;3;230,00
2026-04-27;Reator de Barra;Trifásico;ACFJ;38372;3;3172;10.00;;S;Principal;;;;FEIJO;SUB FEIJO AC;AC;RT2;RTB 230 kV 10 Mvar FEIJO RT2 AC;3;230,00
2026-04-27;Reator de Barra;Trifásico;ACFJ;38374;3;3172;10.00;;S;Principal;;;;FEIJO;SUB FEIJO AC;AC;RT3;RTB 230 kV 10 Mvar FEIJO RT3 AC;3;230,00
2026-04-27;Reator de Barra;Monofásico;ACFJ;38376;3;3172;3.33;;N;Reserva;;;;FEIJO;SUB FEIJO AC;AC;RTR2;RTB 230 kV 3,33 Mvar FEIJO RTR2 AC;3;230,00
2026-04-27;Banco de Capacitores;Trifásico;ACFJ;38377;3;3172;;3.60;S;Principal;;;;FEIJO;SUB FEIJO AC;AC;BC1;BC 69 kV 3,6 Mvar FEIJO BC1 AC;3;69,00
